source_id,sequence,source_name,source_category,local_xml_url,xml_url,feed_url,url_mode,screen,status,total_items,new_items,duplicate_items,screened_items,recommended_items_from_api_response,new_items_recommended,new_event_items,incremental_items,silent_items,failed_items,error_type,error_message
"{""feed_url"": ""https://api.xgo.ing/rss/user/acc648327c614d9b985b9fc3d737165b"", ""local_xml_url"": """", ""row_index"": 190, ""source_category"": ""SocialMedia"", ""source_name"": ""Recraft(@recraftai)"", ""xml_url"": ""https://api.xgo.ing/rss/user/acc648327c614d9b985b9fc3d737165b""}",189,Recraft(@recraftai),SocialMedia,,https://api.xgo.ing/rss/user/acc648327c614d9b985b9fc3d737165b,https://api.xgo.ing/rss/user/acc648327c614d9b985b9fc3d737165b,docker-host,True,success,3,2,1,2,1,unknown,1,0,2,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/6e8e7b42cb434818810f87bcf77d86fb"", ""local_xml_url"": """", ""row_index"": 191, ""source_category"": ""SocialMedia"", ""source_name"": ""Hunyuan(@TXhunyuan)"", ""xml_url"": ""https://api.xgo.ing/rss/user/6e8e7b42cb434818810f87bcf77d86fb""}",190,Hunyuan(@TXhunyuan),SocialMedia,,https://api.xgo.ing/rss/user/6e8e7b42cb434818810f87bcf77d86fb,https://api.xgo.ing/rss/user/6e8e7b42cb434818810f87bcf77d86fb,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/a99538443a484fcc846bdcc8f50745ec"", ""local_xml_url"": """", ""row_index"": 192, ""source_category"": ""SocialMedia"", ""source_name"": ""Google DeepMind(@GoogleDeepMind)"", ""xml_url"": ""https://api.xgo.ing/rss/user/a99538443a484fcc846bdcc8f50745ec""}",191,Google DeepMind(@GoogleDeepMind),SocialMedia,,https://api.xgo.ing/rss/user/a99538443a484fcc846bdcc8f50745ec,https://api.xgo.ing/rss/user/a99538443a484fcc846bdcc8f50745ec,docker-host,True,success,3,2,1,2,1,unknown,1,0,2,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/394acfaff8c44e09936f5bc0b8504f2c"", ""local_xml_url"": """", ""row_index"": 193, ""source_category"": ""SocialMedia"", ""source_name"": ""Mustafa Suleyman(@mustafasuleyman)"", ""xml_url"": ""https://api.xgo.ing/rss/user/394acfaff8c44e09936f5bc0b8504f2c""}",192,Mustafa Suleyman(@mustafasuleyman),SocialMedia,,https://api.xgo.ing/rss/user/394acfaff8c44e09936f5bc0b8504f2c,https://api.xgo.ing/rss/user/394acfaff8c44e09936f5bc0b8504f2c,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/b1ab109f6afd42ab8ea32e17a19a3a3e"", ""local_xml_url"": """", ""row_index"": 194, ""source_category"": ""SocialMedia"", ""source_name"": ""Y Combinator(@ycombinator)"", ""xml_url"": ""https://api.xgo.ing/rss/user/b1ab109f6afd42ab8ea32e17a19a3a3e""}",193,Y Combinator(@ycombinator),SocialMedia,,https://api.xgo.ing/rss/user/b1ab109f6afd42ab8ea32e17a19a3a3e,https://api.xgo.ing/rss/user/b1ab109f6afd42ab8ea32e17a19a3a3e,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/adf65931519340f795e2336910b4cd15"", ""local_xml_url"": """", ""row_index"": 195, ""source_category"": ""SocialMedia"", ""source_name"": ""Lex Fridman(@lexfridman)"", ""xml_url"": ""https://api.xgo.ing/rss/user/adf65931519340f795e2336910b4cd15""}",194,Lex Fridman(@lexfridman),SocialMedia,,https://api.xgo.ing/rss/user/adf65931519340f795e2336910b4cd15,https://api.xgo.ing/rss/user/adf65931519340f795e2336910b4cd15,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/326763c2f6154826babcfd71c5ab0f70"", ""local_xml_url"": """", ""row_index"": 196, ""source_category"": ""SocialMedia"", ""source_name"": ""Fellou(@FellouAI)"", ""xml_url"": ""https://api.xgo.ing/rss/user/326763c2f6154826babcfd71c5ab0f70""}",195,Fellou(@FellouAI),SocialMedia,,https://api.xgo.ing/rss/user/326763c2f6154826babcfd71c5ab0f70,https://api.xgo.ing/rss/user/326763c2f6154826babcfd71c5ab0f70,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/e6bb4f612dd24db5bc1a6811e6dd5820"", ""local_xml_url"": """", ""row_index"": 197, ""source_category"": ""SocialMedia"", ""source_name"": ""Runway(@runwayml)"", ""xml_url"": ""https://api.xgo.ing/rss/user/e6bb4f612dd24db5bc1a6811e6dd5820""}",196,Runway(@runwayml),SocialMedia,,https://api.xgo.ing/rss/user/e6bb4f612dd24db5bc1a6811e6dd5820,https://api.xgo.ing/rss/user/e6bb4f612dd24db5bc1a6811e6dd5820,docker-host,True,success,3,2,1,2,1,unknown,1,0,2,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/44d9fa384087448a94d3c8595f8d535e"", ""local_xml_url"": """", ""row_index"": 198, ""source_category"": ""SocialMedia"", ""source_name"": ""Julien Chaumond(@julien_c)"", ""xml_url"": ""https://api.xgo.ing/rss/user/44d9fa384087448a94d3c8595f8d535e""}",197,Julien Chaumond(@julien_c),SocialMedia,,https://api.xgo.ing/rss/user/44d9fa384087448a94d3c8595f8d535e,https://api.xgo.ing/rss/user/44d9fa384087448a94d3c8595f8d535e,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/97f1484ae48c430fbbf3438099743674"", ""local_xml_url"": """", ""row_index"": 199, ""source_category"": ""SocialMedia"", ""source_name"": ""宝玉(@dotey)"", ""xml_url"": ""https://api.xgo.ing/rss/user/97f1484ae48c430fbbf3438099743674""}",198,宝玉(@dotey),SocialMedia,,https://api.xgo.ing/rss/user/97f1484ae48c430fbbf3438099743674,https://api.xgo.ing/rss/user/97f1484ae48c430fbbf3438099743674,docker-host,True,success,3,2,1,2,2,unknown,2,0,1,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/424e67b19eed4500b7a440976bbd2ade"", ""local_xml_url"": """", ""row_index"": 200, ""source_category"": ""SocialMedia"", ""source_name"": ""Milvus(@milvusio)"", ""xml_url"": ""https://api.xgo.ing/rss/user/424e67b19eed4500b7a440976bbd2ade""}",199,Milvus(@milvusio),SocialMedia,,https://api.xgo.ing/rss/user/424e67b19eed4500b7a440976bbd2ade,https://api.xgo.ing/rss/user/424e67b19eed4500b7a440976bbd2ade,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/57831559d22440debbfb2f2528e4ba84"", ""local_xml_url"": """", ""row_index"": 201, ""source_category"": ""SocialMedia"", ""source_name"": ""Ian Goodfellow(@goodfellow_ian)"", ""xml_url"": ""https://api.xgo.ing/rss/user/57831559d22440debbfb2f2528e4ba84""}",200,Ian Goodfellow(@goodfellow_ian),SocialMedia,,https://api.xgo.ing/rss/user/57831559d22440debbfb2f2528e4ba84,https://api.xgo.ing/rss/user/57831559d22440debbfb2f2528e4ba84,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/2de92402f4a24c90bb27e7580b93a878"", ""local_xml_url"": """", ""row_index"": 202, ""source_category"": ""SocialMedia"", ""source_name"": ""Taranjeet(@taranjeetio)"", ""xml_url"": ""https://api.xgo.ing/rss/user/2de92402f4a24c90bb27e7580b93a878""}",201,Taranjeet(@taranjeetio),SocialMedia,,https://api.xgo.ing/rss/user/2de92402f4a24c90bb27e7580b93a878,https://api.xgo.ing/rss/user/2de92402f4a24c90bb27e7580b93a878,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/f8a106a09a7d404fb8de7eb0c5ddd2a2"", ""local_xml_url"": """", ""row_index"": 203, ""source_category"": ""SocialMedia"", ""source_name"": ""Figma(@figma)"", ""xml_url"": ""https://api.xgo.ing/rss/user/f8a106a09a7d404fb8de7eb0c5ddd2a2""}",202,Figma(@figma),SocialMedia,,https://api.xgo.ing/rss/user/f8a106a09a7d404fb8de7eb0c5ddd2a2,https://api.xgo.ing/rss/user/f8a106a09a7d404fb8de7eb0c5ddd2a2,docker-host,True,success,3,2,1,2,1,unknown,1,0,2,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/c65c68f3713747bba863f92d6b5e996f"", ""local_xml_url"": """", ""row_index"": 204, ""source_category"": ""SocialMedia"", ""source_name"": ""Patrick Loeber(@patloeber)"", ""xml_url"": ""https://api.xgo.ing/rss/user/c65c68f3713747bba863f92d6b5e996f""}",203,Patrick Loeber(@patloeber),SocialMedia,,https://api.xgo.ing/rss/user/c65c68f3713747bba863f92d6b5e996f,https://api.xgo.ing/rss/user/c65c68f3713747bba863f92d6b5e996f,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/4a8273800ed34a069eecdb6c5c1b9ccf"", ""local_xml_url"": """", ""row_index"": 205, ""source_category"": ""SocialMedia"", ""source_name"": ""Windsurf(@windsurf_ai)"", ""xml_url"": ""https://api.xgo.ing/rss/user/4a8273800ed34a069eecdb6c5c1b9ccf""}",204,Windsurf(@windsurf_ai),SocialMedia,,https://api.xgo.ing/rss/user/4a8273800ed34a069eecdb6c5c1b9ccf,https://api.xgo.ing/rss/user/4a8273800ed34a069eecdb6c5c1b9ccf,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/69d925d4a8d44221b03eecbe07bd0f74"", ""local_xml_url"": """", ""row_index"": 206, ""source_category"": ""SocialMedia"", ""source_name"": ""Google AI Developers(@googleaidevs)"", ""xml_url"": ""https://api.xgo.ing/rss/user/69d925d4a8d44221b03eecbe07bd0f74""}",205,Google AI Developers(@googleaidevs),SocialMedia,,https://api.xgo.ing/rss/user/69d925d4a8d44221b03eecbe07bd0f74,https://api.xgo.ing/rss/user/69d925d4a8d44221b03eecbe07bd0f74,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/80032d016d654eb4afe741ff34b7643d"", ""local_xml_url"": """", ""row_index"": 207, ""source_category"": ""SocialMedia"", ""source_name"": ""Qwen(@Alibaba_Qwen)"", ""xml_url"": ""https://api.xgo.ing/rss/user/80032d016d654eb4afe741ff34b7643d""}",206,Qwen(@Alibaba_Qwen),SocialMedia,,https://api.xgo.ing/rss/user/80032d016d654eb4afe741ff34b7643d,https://api.xgo.ing/rss/user/80032d016d654eb4afe741ff34b7643d,docker-host,True,success,3,2,1,2,2,unknown,2,0,1,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/baa68dbd9a9e461a96fd9b2e3f35dcbf"", ""local_xml_url"": """", ""row_index"": 208, ""source_category"": ""SocialMedia"", ""source_name"": ""Satya Nadella(@satyanadella)"", ""xml_url"": ""https://api.xgo.ing/rss/user/baa68dbd9a9e461a96fd9b2e3f35dcbf""}",207,Satya Nadella(@satyanadella),SocialMedia,,https://api.xgo.ing/rss/user/baa68dbd9a9e461a96fd9b2e3f35dcbf,https://api.xgo.ing/rss/user/baa68dbd9a9e461a96fd9b2e3f35dcbf,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/08b5488b20bc437c8bfc317a52e5c26d"", ""local_xml_url"": """", ""row_index"": 209, ""source_category"": ""SocialMedia"", ""source_name"": ""Andrew Ng(@AndrewYNg)"", ""xml_url"": ""https://api.xgo.ing/rss/user/08b5488b20bc437c8bfc317a52e5c26d""}",208,Andrew Ng(@AndrewYNg),SocialMedia,,https://api.xgo.ing/rss/user/08b5488b20bc437c8bfc317a52e5c26d,https://api.xgo.ing/rss/user/08b5488b20bc437c8bfc317a52e5c26d,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/22af005b21ec45b1a4503acca777b7f0"", ""local_xml_url"": """", ""row_index"": 210, ""source_category"": ""SocialMedia"", ""source_name"": ""AI SDK(@aisdk)"", ""xml_url"": ""https://api.xgo.ing/rss/user/22af005b21ec45b1a4503acca777b7f0""}",209,AI SDK(@aisdk),SocialMedia,,https://api.xgo.ing/rss/user/22af005b21ec45b1a4503acca777b7f0,https://api.xgo.ing/rss/user/22af005b21ec45b1a4503acca777b7f0,docker-host,True,success,3,2,1,2,1,unknown,1,0,2,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/a9aff6b016c143ed8728dd86eb70d7db"", ""local_xml_url"": """", ""row_index"": 211, ""source_category"": ""SocialMedia"", ""source_name"": ""HeyGen(@HeyGen_Official)"", ""xml_url"": ""https://api.xgo.ing/rss/user/a9aff6b016c143ed8728dd86eb70d7db""}",210,HeyGen(@HeyGen_Official),SocialMedia,,https://api.xgo.ing/rss/user/a9aff6b016c143ed8728dd86eb70d7db,https://api.xgo.ing/rss/user/a9aff6b016c143ed8728dd86eb70d7db,docker-host,True,success,3,2,1,2,1,unknown,1,0,2,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/4900b3dcd592424687582ff9e0f148ea"", ""local_xml_url"": """", ""row_index"": 212, ""source_category"": ""SocialMedia"", ""source_name"": ""Fish Audio(@FishAudio)"", ""xml_url"": ""https://api.xgo.ing/rss/user/4900b3dcd592424687582ff9e0f148ea""}",211,Fish Audio(@FishAudio),SocialMedia,,https://api.xgo.ing/rss/user/4900b3dcd592424687582ff9e0f148ea,https://api.xgo.ing/rss/user/4900b3dcd592424687582ff9e0f148ea,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/1897eed387064dfab443764d6da50bc6"", ""local_xml_url"": """", ""row_index"": 213, ""source_category"": ""SocialMedia"", ""source_name"": ""ElevenLabs(@elevenlabsio)"", ""xml_url"": ""https://api.xgo.ing/rss/user/1897eed387064dfab443764d6da50bc6""}",212,ElevenLabs(@elevenlabsio),SocialMedia,,https://api.xgo.ing/rss/user/1897eed387064dfab443764d6da50bc6,https://api.xgo.ing/rss/user/1897eed387064dfab443764d6da50bc6,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/6326c63a2dfa445bbde88bea0c3112c2"", ""local_xml_url"": """", ""row_index"": 214, ""source_category"": ""SocialMedia"", ""source_name"": ""ollama(@ollama)"", ""xml_url"": ""https://api.xgo.ing/rss/user/6326c63a2dfa445bbde88bea0c3112c2""}",213,ollama(@ollama),SocialMedia,,https://api.xgo.ing/rss/user/6326c63a2dfa445bbde88bea0c3112c2,https://api.xgo.ing/rss/user/6326c63a2dfa445bbde88bea0c3112c2,docker-host,True,success,3,2,1,2,1,unknown,2,0,1,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/ce352bbf72e44033985bc756db2ee0e2"", ""local_xml_url"": """", ""row_index"": 215, ""source_category"": ""SocialMedia"", ""source_name"": ""Philipp Schmid(@_philschmid)"", ""xml_url"": ""https://api.xgo.ing/rss/user/ce352bbf72e44033985bc756db2ee0e2""}",214,Philipp Schmid(@_philschmid),SocialMedia,,https://api.xgo.ing/rss/user/ce352bbf72e44033985bc756db2ee0e2,https://api.xgo.ing/rss/user/ce352bbf72e44033985bc756db2ee0e2,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/5287b4e0e13a4ab7ab7b1d56f9d88960"", ""local_xml_url"": """", ""row_index"": 216, ""source_category"": ""SocialMedia"", ""source_name"": ""Cursor(@cursor_ai)"", ""xml_url"": ""https://api.xgo.ing/rss/user/5287b4e0e13a4ab7ab7b1d56f9d88960""}",215,Cursor(@cursor_ai),SocialMedia,,https://api.xgo.ing/rss/user/5287b4e0e13a4ab7ab7b1d56f9d88960,https://api.xgo.ing/rss/user/5287b4e0e13a4ab7ab7b1d56f9d88960,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/6fb337feeec44ca38b79491b971d868d"", ""local_xml_url"": """", ""row_index"": 217, ""source_category"": ""SocialMedia"", ""source_name"": ""Google Gemini App(@GeminiApp)"", ""xml_url"": ""https://api.xgo.ing/rss/user/6fb337feeec44ca38b79491b971d868d""}",216,Google Gemini App(@GeminiApp),SocialMedia,,https://api.xgo.ing/rss/user/6fb337feeec44ca38b79491b971d868d,https://api.xgo.ing/rss/user/6fb337feeec44ca38b79491b971d868d,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/5fb1814c610c4af2911caa98c5c5ef82"", ""local_xml_url"": """", ""row_index"": 218, ""source_category"": ""SocialMedia"", ""source_name"": ""Amjad Masad(@amasad)"", ""xml_url"": ""https://api.xgo.ing/rss/user/5fb1814c610c4af2911caa98c5c5ef82""}",217,Amjad Masad(@amasad),SocialMedia,,https://api.xgo.ing/rss/user/5fb1814c610c4af2911caa98c5c5ef82,https://api.xgo.ing/rss/user/5fb1814c610c4af2911caa98c5c5ef82,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/341f7b9f8d9b477e8bb200caa7f32c6e"", ""local_xml_url"": """", ""row_index"": 219, ""source_category"": ""SocialMedia"", ""source_name"": ""AK(@_akhaliq)"", ""xml_url"": ""https://api.xgo.ing/rss/user/341f7b9f8d9b477e8bb200caa7f32c6e""}",218,AK(@_akhaliq),SocialMedia,,https://api.xgo.ing/rss/user/341f7b9f8d9b477e8bb200caa7f32c6e,https://api.xgo.ing/rss/user/341f7b9f8d9b477e8bb200caa7f32c6e,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/771b32075fe54a83bdb6966de9647b4f"", ""local_xml_url"": """", ""row_index"": 220, ""source_category"": ""SocialMedia"", ""source_name"": ""Groq Inc(@GroqInc)"", ""xml_url"": ""https://api.xgo.ing/rss/user/771b32075fe54a83bdb6966de9647b4f""}",219,Groq Inc(@GroqInc),SocialMedia,,https://api.xgo.ing/rss/user/771b32075fe54a83bdb6966de9647b4f,https://api.xgo.ing/rss/user/771b32075fe54a83bdb6966de9647b4f,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/320181c4651a41a08015946b55f704ab"", ""local_xml_url"": """", ""row_index"": 221, ""source_category"": ""SocialMedia"", ""source_name"": ""ManusAI(@ManusAI_HQ)"", ""xml_url"": ""https://api.xgo.ing/rss/user/320181c4651a41a08015946b55f704ab""}",220,ManusAI(@ManusAI_HQ),SocialMedia,,https://api.xgo.ing/rss/user/320181c4651a41a08015946b55f704ab,https://api.xgo.ing/rss/user/320181c4651a41a08015946b55f704ab,docker-host,True,success,3,2,1,2,2,unknown,2,0,1,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/48aae530e0bf413aa7d44380f418e2e3"", ""local_xml_url"": """", ""row_index"": 222, ""source_category"": ""SocialMedia"", ""source_name"": ""meng shao(@shao__meng)"", ""xml_url"": ""https://api.xgo.ing/rss/user/48aae530e0bf413aa7d44380f418e2e3""}",221,meng shao(@shao__meng),SocialMedia,,https://api.xgo.ing/rss/user/48aae530e0bf413aa7d44380f418e2e3,https://api.xgo.ing/rss/user/48aae530e0bf413aa7d44380f418e2e3,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/2f1035ec6b28475987af06b600e1d04c"", ""local_xml_url"": """", ""row_index"": 223, ""source_category"": ""SocialMedia"", ""source_name"": ""Weaviate • vector database(@weaviate_io)"", ""xml_url"": ""https://api.xgo.ing/rss/user/2f1035ec6b28475987af06b600e1d04c""}",222,Weaviate • vector database(@weaviate_io),SocialMedia,,https://api.xgo.ing/rss/user/2f1035ec6b28475987af06b600e1d04c,https://api.xgo.ing/rss/user/2f1035ec6b28475987af06b600e1d04c,docker-host,True,success,3,2,1,2,2,unknown,2,0,1,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/db648e4d4eae4822aa0d34f0faef7ad2"", ""local_xml_url"": """", ""row_index"": 224, ""source_category"": ""SocialMedia"", ""source_name"": ""LovartAI(@lovart_ai)"", ""xml_url"": ""https://api.xgo.ing/rss/user/db648e4d4eae4822aa0d34f0faef7ad2""}",223,LovartAI(@lovart_ai),SocialMedia,,https://api.xgo.ing/rss/user/db648e4d4eae4822aa0d34f0faef7ad2,https://api.xgo.ing/rss/user/db648e4d4eae4822aa0d34f0faef7ad2,docker-host,True,success,3,2,1,2,1,unknown,1,0,2,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/3877c31cdb554cffb750b3b683c98c4d"", ""local_xml_url"": """", ""row_index"": 225, ""source_category"": ""SocialMedia"", ""source_name"": ""Character.AI(@character_ai)"", ""xml_url"": ""https://api.xgo.ing/rss/user/3877c31cdb554cffb750b3b683c98c4d""}",224,Character.AI(@character_ai),SocialMedia,,https://api.xgo.ing/rss/user/3877c31cdb554cffb750b3b683c98c4d,https://api.xgo.ing/rss/user/3877c31cdb554cffb750b3b683c98c4d,docker-host,True,success,3,2,1,2,1,unknown,1,0,2,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/221a88341acb475db221a12fed8208d0"", ""local_xml_url"": """", ""row_index"": 226, ""source_category"": ""SocialMedia"", ""source_name"": ""NotebookLM(@NotebookLM)"", ""xml_url"": ""https://api.xgo.ing/rss/user/221a88341acb475db221a12fed8208d0""}",225,NotebookLM(@NotebookLM),SocialMedia,,https://api.xgo.ing/rss/user/221a88341acb475db221a12fed8208d0,https://api.xgo.ing/rss/user/221a88341acb475db221a12fed8208d0,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/0be252fedbe84ad7bea21be44b18da89"", ""local_xml_url"": """", ""row_index"": 227, ""source_category"": ""SocialMedia"", ""source_name"": ""Dify(@dify_ai)"", ""xml_url"": ""https://api.xgo.ing/rss/user/0be252fedbe84ad7bea21be44b18da89""}",226,Dify(@dify_ai),SocialMedia,,https://api.xgo.ing/rss/user/0be252fedbe84ad7bea21be44b18da89,https://api.xgo.ing/rss/user/0be252fedbe84ad7bea21be44b18da89,docker-host,True,success,3,2,1,2,2,unknown,2,0,1,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/ddfdcdd4e390495c942f0b5da62af0fb"", ""local_xml_url"": """", ""row_index"": 228, ""source_category"": ""SocialMedia"", ""source_name"": ""Eric Jing(@ericjing_ai)"", ""xml_url"": ""https://api.xgo.ing/rss/user/ddfdcdd4e390495c942f0b5da62af0fb""}",227,Eric Jing(@ericjing_ai),SocialMedia,,https://api.xgo.ing/rss/user/ddfdcdd4e390495c942f0b5da62af0fb,https://api.xgo.ing/rss/user/ddfdcdd4e390495c942f0b5da62af0fb,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""https://api.xgo.ing/rss/user/b43bc203409e4c5a9c3ae86fe1ac00c9"", ""local_xml_url"": """", ""row_index"": 229, ""source_category"": ""SocialMedia"", ""source_name"": ""Naval(@naval)"", ""xml_url"": ""https://api.xgo.ing/rss/user/b43bc203409e4c5a9c3ae86fe1ac00c9""}",228,Naval(@naval),SocialMedia,,https://api.xgo.ing/rss/user/b43bc203409e4c5a9c3ae86fe1ac00c9,https://api.xgo.ing/rss/user/b43bc203409e4c5a9c3ae86fe1ac00c9,docker-host,True,success,3,2,1,2,2,unknown,2,0,1,0,,
"{""feed_url"": ""http://host.docker.internal:1200/twitter/user/tuturetom"", ""local_xml_url"": ""http://127.0.0.1:1200/twitter/user/tuturetom"", ""row_index"": 230, ""source_category"": ""SocialMedia"", ""source_name"": ""Twitter @Tom Huang"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/twitter/user/tuturetom""}",229,Twitter @Tom Huang,SocialMedia,http://127.0.0.1:1200/twitter/user/tuturetom,https://macmini-rsshub.tail99ecfa.ts.net/twitter/user/tuturetom,http://host.docker.internal:1200/twitter/user/tuturetom,docker-host,True,skipped_known_failed,0,0,0,0,0,unknown,0,0,0,0,skipped_known_failed,Skipped because this source already failed in a prior run.
"{""feed_url"": ""http://host.docker.internal:1200/twitter/user/HiTw93"", ""local_xml_url"": ""http://127.0.0.1:1200/twitter/user/HiTw93"", ""row_index"": 231, ""source_category"": ""SocialMedia"", ""source_name"": ""Twitter @Tw93"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/twitter/user/HiTw93""}",230,Twitter @Tw93,SocialMedia,http://127.0.0.1:1200/twitter/user/HiTw93,https://macmini-rsshub.tail99ecfa.ts.net/twitter/user/HiTw93,http://host.docker.internal:1200/twitter/user/HiTw93,docker-host,True,skipped_known_failed,0,0,0,0,0,unknown,0,0,0,0,skipped_known_failed,Skipped because this source already failed in a prior run.
